 07315 +4609 -00109 0004 2 La Rochelle           F 1
 07330 +4619 +00024 0061 2 Niort                 F 1
 07335 +4635 +00019 0129 2 Poitiers              F 1
 07354 +4651 +00143 0160 2 Chateauroux           F 1
 07355 +4613 -00222 0415 2 Montlucon             F 1
 07360 +4610 +00152 0553 2 Gueret                F 1
 07374 +4610 +00324 0249 2 Vichy                 F 1
 07379 +4625 +00401 0242 2 Saint-Yan             F 1
 07382 +4639 +00426 0602 2 Mont St.Vincent       F 1
 07385 +4618 +00448 0221 2 Macon                 F 1
 07390 +4641 +00531 0280 2 Lons-le-Saunier       F 1
 07394 +4634 +00602 0928 2 Morbier               F 1
 07400 +4542 -00114 0006 2 La Coubre             F 1
 07412 +4540 -00019 0030 2 Cognac                F 1
 07428 +4512 +00049 0100 2 Perigueux             F 1
 07434 +4552 +00111 0396 2 Limoges               F 1
 07438 +4509 +00128 0111 2 Brive                 F 1
 07460 +4547 +00310 0332 2 ClermontFerrand       F 1
 07469 +4556 +00652 1000 2 Chamonix              F 1
 07471 +4505 +00346 0832 2 Le Puy                F 1
 07475 +4532 +00418 0404 2 St.Etienne            F 1
 07480 +4543 +00457 0200 2 Lyon Bron             F 1
 07481 +4544 +00505 0248 2 Lyon                  F 1
 07482 +4559 +00520 0250 2 Amberieu              F 1
 07485 +4510 +00546 0212 2 Grenoble              F 1
 07486 +4522 +00520 0384 2 Grenoble              F 1
 07491 +4539 +00553 0235 2 Chambery              F 1
 07496 +4513 +00643 1102 2 Modane Avrieux        F 1
 07497 +4537 +00646 0865 2 Bourg-StMaurice       F 1
 07500 +4438 -00115 0009 2 Cap Ferret            F 1
 07502 +4432 -00108 0025 2 Cazaux                F 1
 07503 +4426 -00115 0033 2 Biscarosse            F 1
 07510 +4450 -00042 0049 2 Bordeaux              F 1
 07524 +4411 +00036 0061 2 Agen                  F 1
 07530 +4449 +00031 0051 2 Bergerac              F 1
 07535 +4445 +00124 0259 2 Gourdon               F 1
 07540 +4402 +00123 0107 2 Montauban             F 1
 07549 +4454 +00225 0640 2 Aurillac              F 1
 07552 +4424 +00229 0581 2 Rodez                 F 1
 07554 +4432 +00327 0932 2 Mende                 F 1
 07555 +4430 +00332 1019 2 Mende                 F 1
 07558 +4407 +00301 0715 2 Millau                F 1
 07560 +4407 +00335 1567 2 Mont Aigoual          F 1
 07570 +4436 +00424 0194 2 Aubenas               F 1
 07577 +4435 +00444 0073 2 Montelimar            F 1
 07579 +4408 +00450 0060 2 Orange                F 1
 07586 +4405 +00503 0099 2 Carpentras            F 1
 07587 +4441 +00543 1059 2 Lus-La-Croix          F 1
 07588 +4404 +00600 0460 2 St.Auban s/D  .       F 1
 07591 +4434 +00630 0871 2 Embrun                F 1
 07593 +4455 +00639 1328 2 Briancon              F 1
 07600 +4324 -00141 0024 2 Socoa                 F 1
 07602 +4328 -00132 0075 2 Biarritz              F 1
 07603 +4341 -00104 0032 2 Dax                   F 1
 07607 +4355 -00030 0062 2 Mont-de-Marsan        F 1
 07610 +4323 -00025 0188 2 Pau                   F 1
 07621 +4311 +00000 0379 2 Tarbes                F 1
 07622 +4341 +00036 0125 2 Auch                  F 1
 07627 +4300 +00106 0414 2 St-Girons             F 1
 07630 +4338 +00122 0152 2 Toulouse              F 1
 07631 +4332 +00122 0164 2 Toulouse              F 1
 07632 +4355 +00207 0172 2 Albi                  F 1
 07635 +4313 +00219 0130 2 Carcassonne           F 1
 07641 +4324 +00341 0080 2 Sete                  F 1
 07643 +4335 +00358 0005 2 Montpellier           F 1
 07645 +4352 +00424 0060 2 Nimes                 F 1
 07646 +4345 +00425 0094 2 Nimes Garons          F 1
 07647 +4331 +00456 0023 2 Istres                F 1
 07648 +4336 +00506 0059 2 Salon                 F 1
 07649 +4330 +00522 0111 2 Aix Les Milles        F 1
 07650 +4327 +00513 0006 2 Marseille             F 1
 07652 +4316 +00518 0070 2 Cap Pomegues          F 1
 07653 +4320 +00503 0027 2 Cap Couronne          F 1
 07656 +4311 +00535 0315 2 Bec De L,Aigle        F 1
 07657 +4403 +00529 0830 2 Apt                   F 1
 07660 +4306 +00556 0024 2 Toulon                F 1
 07661 +4305 +00556 0126 2 Cap Cepet             F 1
 07667 +4306 +00609 0003 2 Hyeres                F 1
 07670 +4300 +00614 0143 2 Porquerolles          F 1
 07675 +4323 +00623 0080 2 Le Luc                F 1
 07677 +4312 +00641 0110 2 Cap Camarat           F 1
 07678 +4302 +00628 0110 2 Toulon                F 1
 07680 +4325 +00645 0002 2 St.Raphael            F 1
 07684 +4333 +00657 0003 2 Cannes                F 1
 07688 +4334 +00708 0074 2 La Garoupe            F 1
 07690 +4339 +00712 0004 2 Nizza                 F 1
 07695 +4341 +00720 0138 2 Cap Ferrat            F 1
 07738 +4229 +00159 1420 2 Les Escaldes          F 1
 07740 +4227 +00200 1320 2 Ste Leocadie          F 1
 07747 +4244 +00252 0043 2 Perpignan             F 1
 07749 +4231 +00308 0082 2 Cap Bear              F 1
 07753 +4238 +00855 0120 2 Ile Rousse            F 1
 07754 +4232 +00848 0064 2 Calvi                 F 1
 07761 +4155 +00848 0006 2 Ajaccio               F 1
 07765 +4155 +00924 0008 2 Solenzara             F 1
 07768 +4136 +00922 0062 2 La Chiappa            F 1
 07770 +4122 +00911 0105 2 Pertusato             F 1
 07780 +4130 +00906 0026 2 Figari                F 1
 07785 +4300 +00922 0108 2 Cap Corse             F 1
 07790 +4233 +00929 0008 2 Bastia                F 1
 07791 +4248 +00929 0111 2 Cap Sagro             F 1
 07823 +4804 +00652 0800 2 Gerardmer             F 1
 07845 +4753 +00704 0670 2 Geishouse             F 1
 10001 +5442 +00710 0028 2 FP Nordsee            D 1
 10004 +5410 +00621 0000 2 TW Ems                D 1
 10005 +5400 +00807 0000 2 Elbe 1                D 1
 10007 +5411 +00726 0000 2 Deutsche Bucht        D 1
 10015 +5411 +00754 0004 2 Helgoland             D 1
 10018 +5455 +00821 0016 2 Westerland            D 1
 10020 +5501 +00825 0026 2 List Sylt             D 1
 10022 +5448 +00857 0007 2 Leck                  D 1
 10026 +5431 +00909 0028 2 Husum                 D 1
 10031 +5447 +00923 0041 2 Flensburg             D 1
 10033 +5450 +00930 0027 2 Meierwik              D 1
 10034 +5438 +00921 0020 2 Eggebek               D 1
 10035 +5432 +00933 0047 2 Schleswig             D 1
 10037 +5428 +00931 0022 2 Jagel                 D 1
 10038 +5419 +00932 0012 2 Hohn                  D 1
 10042 +5440 +01002 0004 2 Olpenitz              D 1
 10044 +5430 +01017 0005 2 LT Kiel               D 1
 10046 +5423 +01009 0031 2 Kiel                  D 1
 10063 +5430 +01113 0001 2 Puttgarden            D 1
 10067 +5430 +01114 0005 2 Marienleuchte         D 1
 10091 +5441 +01326 0042 2 Arkona                D 1
 10093 +5422 +01329 0040 2 Putbus                D 1
 10113 +5343 +00709 0011 2 Norderney             D 1
 10120 +5415 +00753 0053 2 Helgoland             D 1
 10121 +5347 +00755 0002 2 Wangerooge            D 1
 10122 +5332 +00753 0007 2 Jever                 D 1
 10123 +5348 +00754 0014 2 Wangerooge            D 1
 10124 +5352 +00808 0030 2 LT Alte Weser         D 1
 10125 +5330 +00803 0005 2 Wilhelmshaven         D 1
 10126 +5333 +00740 0008 2 Wittmundhafen         D 1
 10129 +5332 +00835 0007 2 Bremerhaven           D 1
 10130 +5404 +00901 0003 2 Elpersbüttel          D 1
 10131 +5352 +00842 0005 2 Cuxhaven              D 1
 10133 +5359 +00909 0038 2 St. Michaelisdon      D 1
 10136 +5346 +00840 0023 2 Nordholz              D 1
 10139 +5330 +00910 0003 2 Bremervörde           D 1
 10142 +5400 +00935 0025 2 Itzehoe               D 1
 10143 +5405 +00956 0020 2 Neumünster            D 1
 10147 +5338 +01000 0016 2 Hamburg               D 1
 10148 +5330 +01000 0022 2 Hamburg SWA           D 1
 10149 +5332 +00950 0005 2 Finkenwerder          D 1
 10152 +5405 +01053 0001 2 Pelzerhaken           D 1
 10156 +5349 +01042 0014 2 Lübeck                D 1
 10161 +5400 +01112 0015 2 Boltenhagen           D 1
 10162 +5338 +01125 0059 2 Schwerin              D 1
 10168 +5336 +01206 0058 2 Goldberg              D 1
 10170 +5411 +01205 0004 2 Rostock-Warnem.       D 1
 10172 +5355 +01217 0040 2 Laage                 D 1
 10177 +5346 +01237 0046 2 Teterow               D 1
 10180 +5420 +01243 0007 2 Barth                 D 1
 10181 +5422 +01305 0004 2 Parow                 D 1
 10184 +5406 +01324 0002 2 Greifswald            D 1
 10192 +5353 +01409 0022 2 Heringsdorf           D 1
 10193 +5345 +01404 0001 2 Ückermünde            D 1
 10200 +5321 +00713 0005 2 Emden                 D 1
 10203 +5321 +00713 0005 2 Emden                 D 1
 10205 +5305 +00723 0001 2 Papenburg             D 1
 10215 +5311 +00810 0011 2 Oldenburg             D 1
 10218 +5253 +00814 0049 2 Ahlhorn               D 1
 10222 +5309 +00837 0006 2 Lemwerder             D 1
 10224 +5303 +00848 0003 2 Bremen                D 1
 10234 +5308 +00921 0034 2 Rotenburg             D 1
 10235 +5300 +00950 0077 2 Soltau                D 1
 10238 +5259 +00956 0070 2 Bergen/Hohne          D 1
 10246 +5255 +01011 0075 2 Fassberg              D 1
 10249 +5324 +01041 0045 2 Boizenburg            D 1
 10253 +5258 +01108 0017 2 Lüchow                D 1
 10261 +5254 +01144 0021 2 Seehausen             D 1
 10264 +5319 +01156 0081 2 Marnitz               D 1
 10267 +5256 +01225 0040 2 Kyritz                D 1
 10268 +5331 +01240 0071 2 Waren                 D 1
 10270 +5254 +01249 0038 2 Neuruppin             D 1
 10272 +5312 +01231 0074 2 Wittstock             D 1
 10273 +5344 +01256 0053 2 Basepohl              D 1
 10277 +5309 +01302 0062 2 Neuglobsow            D 1
 10280 +5333 +01312 0081 2 Neubrandenburg        D 1
 10281 +5336 +01319 0071 2 Trollenhagen          D 1
 10286 +5328 +01337 0118 2 Woldegk               D 1
 10289 +5319 +01356 0055 2 Grünow                D 1
 10291 +5302 +01400 0056 2 Angermünde            D 1
 10304 +5243 +00719 0019 2 Meppen                D 1
 10305 +5231 +00719 0022 2 Lingen                D 1
 10306 +5218 +00723 0040 2 Rheine-Bentlage       D 1
 10308 +5227 +00710 0026 2 Nordhorn              D 1
 10314 +5220 +00733 0039 2 Hopsten               D 1
 10315 +5208 +00742 0048 2 Münster               D 1
 10317 +5215 +00803 0095 2 Osnabrück             D 1
 10320 +5155 +00818 0072 2 Gütersloh             D 1
 10321 +5235 +00821 0039 2 Diepholz              D 1
 10324 +5219 +00851 0059 2 Minden                D 1
 10325 +5206 +00845 0135 2 Bad Salzuflen         D 1
 10326 +5158 +00833 0138 2 Bielefeld             D 1
 10334 +5227 +00926 0057 2 Wunstorf              D 1
 10335 +5217 +00905 0070 2 Bückeburg             D 1
 10337 +5211 +00957 0088 2 Hildesheim            D 1
 10338 +5228 +00942 0055 2 Hannover              D 1
 10343 +5236 +01001 0039 2 Celle                 D 1
 10346 +5219 +01033 0084 2 Braunschweig          D 1
 10348 +5218 +01027 0081 2 Braunschweig          D 1
 10356 +5210 +01111 0162 2 Ummendorf             D 1
 10359 +5231 +01124 0047 2 Gardelegen            D 1
 10361 +5207 +01135 0079 2 Magdeburg             D 1
 10365 +5223 +01210 0035 2 Genthin               D 1
 10368 +5207 +01228 0187 2 Wiesenburg            D 1
 10370 +5226 +01227 0031 2 Brandenburg           D 1
 10376 +5207 +01337 0055 2 Baruth                D 1
 10377 +5223 +01304 0059 2 Potsdam WA            D 1
 10378 +5222 +01305 0089 2 Potsdam SOR           D 1
 10379 +5223 +01304 0081 2 Potsdam               D 1
 10381 +5228 +01318 0051 2 Berlin Dahlem         D 1
 10382 +5224 +01319 0037 2 Berlin Tegel          D 1
 10384 +5228 +01324 0046 2 Berlin THF            D 1
 10385 +5213 +01331 0047 2 Berlin SXF            D 1
 10388 +5238 +01330 0060 2 Berlin Buch           D 1
 10389 +5231 +01325 0037 2 Berlin Alex           D 1
 10392 +5231 +01407 0062 2 Müncheberg            D 1
 10393 +5213 +01407 0098 2 Lindenberg            D 1
 10396 +5233 +01433 0012 2 Manschnow             D 1
 10400 +5117 +00647 0045 2 Düsseldorf            D 1
 10401 +5112 +00608 0073 2 Brüggen               D 1
 10403 +5114 +00630 0037 2 Mönchengladbach       D 1
 10404 +5145 +00617 0025 2 Kalkar                D 1
 10405 +5136 +00609 0032 2 Laarbruch             D 1
 10406 +5150 +00632 0021 2 Bocholt               D 1
 10410 +5124 +00656 0152 2 Essen                 D 1
 10413 +5139 +00710 0074 2 Marl Lömühlen         D 1
 10416 +5131 +00737 0127 2 Dortmund              D 1
 10418 +5115 +00739 0387 2 Lüdenscheid           D 1
 10424 +5134 +00755 0082 2 Werl                  D 1
 10425 +5129 +00754 0242 2 Arnsberg              D 1
 10426 +5137 +00837 0213 2 Paderborn             D 1
 10427 +5111 +00829 0839 2 Kahler Asten          D 1
 10430 +5147 +00850 0157 2 Bad Lippspringe       D 1
 10431 +5150 +00857 0450 2 Horn-Bad Meinbg       D 1
 10432 +5151 +00919 0492 2 Köterberg             D 1
 10435 +5130 +00911 0225 2 Warburg               D 1
 10436 +5124 +00923 0277 2 Kassel Calden         D 1
 10437 +5108 +00917 0222 2 Fritzlar              D 1
 10438 +5124 +00924 0231 2 Kassel                D 1
 10439 +5107 +00917 0172 2 Fritzlar              D 1
 10444 +5133 +00957 0175 2 Göttingen             D 1
 10449 +5124 +01019 0356 2 Leinefelde            D 1
 10452 +5143 +01037 0607 2 Braunlage             D 1
 10453 +5148 +01037 1142 2 Brocken               D 1
 10454 +5151 +01046 0234 2 Wernigerode           D 1
 10458 +5139 +01108 0404 2 Harzgerode            D 1
 10460 +5123 +01118 0164 2 Artern                D 1
 10466 +5131 +01157 0096 2 Halle                 D 1
 10469 +5125 +01214 0142 2 Leipzig               D 1
 10471 +5119 +01225 0146 2 Leipzig               D 1
 10474 +5153 +01239 0105 2 Wittenberg            D 1
 10476 +5146 +01311 0079 2 Holzdorf              D 1
 10480 +5118 +01306 0150 2 Oschatz               D 1
 10483 +5105 +01340 0122 2 Dresden               D 1
 10486 +5107 +01341 0231 2 Dresden               D 1
 10488 +5108 +01347 0230 2 Dresden               D 1
 10490 +5139 +01335 0097 2 Doberlug              D 1
 10492 +5146 +01418 0067 2 Cottbus               D 1
 10493 +5140 +01438 0100 2 Preschen              D 1
 10496 +5147 +01419 0069 2 Cottbus               D 1
 10499 +5110 +01457 0237 2 Görlitz               D 1
 10500 +5058 +00603 0090 2 Geilenkirchen         D 1
 10501 +5047 +00606 0202 2 Aachen                D 1
 10502 +5050 +00640 0118 2 Nörvenich             D 1
 10503 +5049 +00611 0190 2 Aachen                D 1
 10504 +5039 +00617 0572 2 Simmerath             D 1
 10505 +5046 +00710 0060 2 Bonn                  D 1
 10506 +5022 +00622 0485 2 Nürburg               D 1
 10507 +5024 +00632 0578 2 Dahlemer Binz         D 1
 10509 +5059 +00654 0048 2 Butzweilerhof         D 1
 10510 +5020 +00657 0627 2 Nürburg               D 1
 10513 +5052 +00708 0091 2 Köln/Bonn             D 1
 10514 +5022 +00719 0182 2 Mendig                D 1
 10515 +5025 +00735 0127 2 Bendorf               D 1
 10517 +5042 +00709 0064 2 Bonn Friesdorf        D 1
 10518 +5042 +00702 0158 2 Bonn Hardthöhe        D 1
 10519 +5044 +00712 0159 2 Bonn Roleber          D 1
 10521 +5056 +00812 0635 2 Hilchenbach           D 1
 10526 +5040 +00758 0547 2 Bad Marienberg        D 1
 10528 +5043 +00805 0599 2 Siegerland            D 1
 10532 +5035 +00842 0186 2 Giessen               D 1
 10535 +5049 +00908 0349 2 Wahlen                D 1
 10536 +5033 +00939 0305 2 Fulda                 D 1
 10542 +5052 +00942 0212 2 Bad Hersfeld          D 1
 10544 +5030 +00957 0921 2 Wasserkuppe           D 1
 10546 +5038 +01009 0487 2 Kaltennordheim        D 1
 10548 +5034 +01023 0450 2 Meiningen             D 1
 10552 +5039 +01046 0937 2 Schmücke              D 1
 10554 +5059 +01058 0315 2 Erfurt                D 1
 10555 +5059 +01119 0264 2 Weimar                D 1
 10557 +5030 +01108 0845 2 Neuhaus a.R.          D 1
 10558 +5023 +01111 0626 2 Sonneberg             D 1
 10564 +5034 +01149 0501 2 Schleiz               D 1
 10565 +5105 +01156 0262 2 Osterfeld             D 1
 10567 +5053 +01208 0311 2 Gera                  D 1
 10569 +5029 +01208 0386 2 Plauen                D 1
 10574 +5026 +01237 0898 2 Carlsfeld             D 1
 10575 +5036 +01243 0391 2 Aue                   D 1
 10577 +5048 +01252 0418 2 Chemnitz              D 1
 10578 +5026 +01257 1213 2 Fichtelberg           D 1
 10579 +5039 +01309 0639 2 Marienberg            D 1
 10582 +5044 +01345 0877 2 Zinnwald-Georg.       D 1
 10591 +5056 +01413 0300 2 Lichtenhain           D 1
 10607 +4959 +00642 0365 2 Spangdahlem           D 1
 10609 +4945 +00640 0265 2 Trier                 D 1
 10610 +4557 +00634 0374 2 Bitburg               D 1
 10613 +5010 +00704 0478 2 Büchel                D 1
 10614 +4926 +00736 0238 2 Ramstein              D 1
 10615 +4946 +00703 0480 2 Deuselbach            D 1
 10616 +4957 +00716 0503 2 Hahn                  D 1
 10617 +4958 +00707 0257 2 Traben-Trarbach       D 1
 10618 +4942 +00720 0376 2 Idar-Oberstein        D 1
 10626 +4951 +00736 0396 2 Pferdsfeld            D 1
 10627 +4951 +00753 0103 2 Bad Kreuznach         D 1
 10628 +4959 +00757 0118 2 Geisenheim            D 1
 10632 +4958 +00809 0232 2 Mainz Finthen         D 1
 10633 +5003 +00820 0140 2 Wiesbaden             D 1
 10635 +5013 +00827 0805 2 Feldberg              D 1
 10637 +5003 +00836 0111 2 Frankfurt             D 1
 10639 +5001 +00840 0125 2 Langen                D 1
 10640 +5007 +00844 0098 2 Offenbach             D 1
 10642 +5010 +00858 0112 2 Hanau                 D 1
 10644 +4956 +00904 0125 2 Aschaffenburg         D 1
 10645 +4954 +00926 0585 2 Breitsol              D 1
 10648 +4943 +00906 0453 2 Vielbrunn/Odenw       D 1
 10653 +4939 +00958 0298 2 Giebelstadt           D 1
 10655 +4946 +00958 0268 2 Würzburg              D 1
 10658 +5012 +01005 0262 2 Bad Kissingen         D 1
 10659 +4945 +01012 0210 2 Kitzingen             D 1
 10671 +5016 +01057 0322 2 Coburg                D 1
 10675 +4953 +01055 0239 2 Bamberg               D 1
 10677 +4959 +01138 0488 2 Bayreuth              D 1
 10684 +5017 +01151 0585 2 Hof                   D 1
 10685 +5019 +01153 0567 2 Hof                   D 1
 10687 +4942 +01157 0415 2 Grafenwöhr            D 1
 10688 +4940 +01211 0438 2 Weiden                D 1
 10704 +4917 +00641 0363 2 Berus                 D 1
 10706 +4929 +00703 0396 2 Tholey                D 1
 10708 +4913 +00707 0322 2 Saarbrücken           D 1
 10722 +4922 +00812 0070 2 Neustadt/Wstr.        D 1
 10724 +4923 +00807 0553 2 Weinbiet              D 1
 10725 +4848 +00811 0124 2 Baden-Oos             D 1
 10727 +4902 +00822 0112 2 Karlsruhe             D 1
 10728 +4934 +00828 0096 2 MA-Coleman            D 1
 10729 +4931 +00833 0096 2 Mannheim              D 1
 10734 +4924 +00839 0110 2 Heidelberg            D 1
 10735 +4915 +00853 0169 2 Sinsheim              D 1
 10736 +4858 +00852 0244 2 Mühlacker             D 1
 10737 +4847 +00913 0224 2 Stuttgart             D 1
 10738 +4841 +00913 0396 2 Stuttgart             D 1
 10739 +4850 +00912 0314 2 Stuttgart             D 1
 10742 +4912 +00931 0276 2 Íhringen              D 1
 10743 +4924 +00958 0468 2 Niederstetten         D 1
 10752 +4928 +01023 0325 2 Illesheim             D 1
 10755 +4919 +01038 0467 2 Ansbach-Katterb       D 1
 10761 +4901 +01058 0422 2 Weissenburg           D 1
 10763 +4930 +01105 0319 2 Nürnberg              D 1
 10765 +4913 +01106 0388 2 Roth                  D 1
 10771 +4926 +01154 0419 2 Kümmersbruck          D 1
 10775 +4913 +01150 0442 2 Hohenfels             D 1
 10776 +4903 +01206 0366 2 Regensburg            D 1
 10777 +4857 +01126 0539 2 Gelbelsee             D 1
 10788 +4850 +01234 0350 2 Straubing             D 1
 10791 +4907 +01308 1437 2 Grosser Arber         D 1
 10796 +4902 +01314 0612 2 Zwiesel               D 1
 10803 +4800 +00751 0269 2 Freiburg              D 1
 10805 +4822 +00750 0155 2 Lahr                  D 1
 10815 +4827 +00825 0797 2 Freudenstadt          D 1
 10818 +4806 +00845 0973 2 Klippeneck            D 1
 10827 +4811 +00900 0920 2 Messtetten            D 1
 10828 +4806 +00915 0647 2 Sigmaringen           D 1
 10834 +4810 +00930 0526 2 Riedlingen            D 1
 10836 +4840 +00952 0734 2 Stötten               D 1
 10837 +4813 +00955 0538 2 Laupheim              D 1
 10838 +4823 +00958 0567 2 Ulm                   D 1
 10839 +4824 +00959 0576 2 Ulm                   D 1
 10845 +4826 +01014 0477 2 Leipheim              D 1
 10850 +4847 +01042 0457 2 Harburg               D 1
 10852 +4826 +01056 0461 2 Augsburg              D 1
 10853 +4843 +01113 0380 2 Neuburg/Donau         D 1
 10856 +4811 +01052 0555 2 Lechfeld              D 1
 10857 +4804 +01054 0623 2 Landsberg             D 1
 10858 +4812 +01116 0519 2 Fürstenfeldbruck      D 1
 10859 +4805 +01117 0593 2 Oberpfaffenhofn       D 1
 10860 +4843 +01132 0367 2 Ingolstadt            D 1
 10863 +4824 +01142 0470 2 Weihenstephan         D 1
 10865 +4808 +01133 0520 2 München Stadt         D 1
 10866 +4822 +01148 0453 2 Muenchen              D 1
 10868 +4815 +01133 0484 2 München               D 1
 10869 +4819 +01157 0462 2 Erding                D 1
 10870 +4822 +01148 0453 2 München FJS           D 1
 10875 +4815 +01233 0405 2 Mühldorf              D 1
 10893 +4835 +01328 0409 2 Passau                D 1
 10900 +4754 +00737 0212 2 Bremgarten            D 1
 10901 +4754 +00737 0215 2 Heitersheim           D 1
 10908 +4753 +00800 1486 2 Feldberg/Schw.        D 1
 10912 +4758 +00831 0679 2 Donaueschingen        D 1
 10921 +4759 +00854 0807 2 Neuhausen Ob Eck      D 1
 10929 +4741 +00911 0443 2 Konstanz              D 1
 10930 +4743 +00913 0398 2 Mainau/Bodensee       D 1
 10935 +4740 +00931 0416 2 Friedrichshafen       D 1
 10946 +4743 +01020 0705 2 Kempten               D 1
 10947 +4759 +01014 0634 2 Memmingen             D 1
 10948 +4724 +01017 0810 2 Oberstdorf            D 1
 10954 +4750 +01052 0739 2 Altenstadt            D 1
 10961 +4725 +01059 2960 2 Zugspitze             D 1
 10962 +4748 +01101 0977 2 Hohenpeissenbrg       D 1
 10963 +4731 +01104 0719 2 Garmisch-Parten       D 1
 10980 +4742 +01201 1832 2 Wendelstein           D 1
 10982 +4753 +01232 0549 2 Chieming              D 1
 11001 +4806 +01341 0634 2 Wolfsegg              A 1
 11003 +4813 +01329 0435 2 Ried i.Innkreis       A 1
 11008 +4834 +01400 0602 2 Rohrbach              A 1
 11009 +4811 +01402 0318 2 Wels                  A 1
 11010 +4814 +01411 0298 2 Linz                  A 1
 11012 +4803 +01408 0383 2 Kremsmuenster         A 1
 11013 +4807 +01437 0408 2 Stadt Haag            A 1
 11014 +4824 +01450 0608 2 Koenigswiesen         A 1
 11015 +4831 +01430 0548 2 Freistadt             A 1
 11016 +4831 +01425 0682 2 Freistadt             A 1
 11017 +4831 +01430 0563 2 Freistadt             A 1
 11018 +4807 +01452 0274 2 Amstetten             A 1
 11019 +4841 +01522 0599 2 Allentsteig           A 1
 11020 +4837 +01512 0506 2 Zwettl                A 1
 11021 +4858 +01502 0564 2 Litschau              A 1
 11022 +4846 +01557 0256 2 Retz                  A 1
 11024 +4821 +01522 0860 2 Jauerling             A 1
 11026 +4827 +01538 0312 2 Krems                 A 1
 11028 +4812 +01537 0272 2 St.Poelten            A 1
 11030 +4819 +01607 0175 2 Tulln                 A 1
 11032 +4840 +01638 0209 2 Poysdorf              A 1
 11034 +4812 +01622 0171 2 Wien                  A 1
 11035 +4815 +01622 0200 2 Wien Hohe Warte       A 1
 11036 +4807 +01634 0183 2 Wien                  A 1
 11037 +4812 +01634 0153 2 Grossenzersdorf       A 1
 11039 +4806 +01656 0183 2 Spitzerberg           A 1
 11051 +4800 +01500 0302 2 Ranshofen             A 1
 11055 +4828 +01326 0318 2 Schaerding            A 1
 11060 +4818 +01417 0263 2 Linz                  A 1
 11075 +4828 +01542 0210 2 Langenlois            A 1
 11078 +4802 +01535 0681 2 Lilienfeld            A 1
 11081 +4801 +01614 0249 2 Baden                 A 1
 11082 +4802 +01617 0218 2 Gumpoldskirchen       A 1
 11101 +4730 +00945 0424 2 Bregenz               A 1
 11103 +4723 +00942 0412 2 Hohenems Dornb        A 1
 11105 +4716 +00936 0439 2 Feldkirch             A 1
 11106 +4711 +00949 0900 2 Laz Muttersberg       A 1
 11109 +4708 +01019 1275 2 St.Anton              A 1
 11110 +4708 +01014 2080 2 Galzig                A 1
 11112 +4709 +01034 0785 2 Landeck               A 1
 11114 +4728 +01042 0855 2 Reutte                A 1
 11116 +4728 +01042 0870 2 Reutte                A 1
 11120 +4716 +01121 0581 2 Innsbruck             A 1
 11122 +4720 +01142 0541 2 Schwaz Tirol          A 1
 11126 +4713 +01128 2247 2 Patscherkofel         A 1
 11127 +4652 +01102 1938 2 Obergurgl             A 1
 11128 +4700 +01131 1450 2 Brenner               A 1
 11130 +4735 +01210 0495 2 Kufstein              A 1
 11132 +4731 +01227 0670 2 St.Johann             A 1
 11134 +4713 +01202 1250 2 Gerlos                A 1
 11135 +4725 +01222 1760 2 Hahnenkamm            A 1
 11136 +4714 +01211 1000 2 Krimml                A 1
 11138 +4708 +01237 2304 2 Rudolfshuette         A 1
 11139 +4733 +01326 0885 2 Annaberg              A 1
 11140 +4735 +01242 0629 2 Lofer                 A 1
 11141 +4724 +01313 0550 2 Bischofshofen         A 1
 11143 +4718 +01247 0753 2 Zell am See           A 1
 11144 +4720 +01248 0766 2 Zell am See           A 1
 11145 +4707 +01308 1100 2 Bad Gastein           A 1
 11146 +4703 +01257 3105 2 Sonnblick             A 1
 11147 +4723 +01327 0845 2 Radstadt              A 1
 11148 +4706 +01339 1094 2 St.Michael/Lung       A 1
 11149 +4716 +01334 1742 2 Obertauern            A 1
 11150 +4748 +01300 0430 2 Salzburg              A 1
 11151 +4757 +01336 0492 2 Seewalchen            A 1
 11152 +4758 +01306 0502 2 Mattsee               A 1
 11153 +4751 +01322 0491 2 Mondsee               A 1
 11154 +4754 +01347 0424 2 Gmunden               A 1
 11155 +4749 +01344 1618 2 Feuerkogel            A 1
 11156 +4743 +01338 0469 2 Bad Ischl             A 1
 11157 +4732 +01408 0638 2 Aigen/Ennstal         A 1
 11159 +4737 +01418 0940 2 Pyhrnpass             A 1
 11160 +4736 +01445 0492 2 Hieflau               A 1
 11162 +4708 +01341 1115 2 Mauterndorf           A 1
 11163 +4707 +01412 1305 2 Stolzalpe             A 1
 11165 +4712 +01445 0677 2 Zeltweg               A 1
 11168 +4727 +01440 0849 2 Wald am Schober       A 1
 11169 +4749 +01515 1626 2 Mitterbach Alpe       A 1
 11171 +4748 +01518 0872 2 St.Sebastian          A 1
 11172 +4746 +01519 0875 2 Mariazell             A 1
 11174 +4720 +01505 0580 2 St.Michael/Leob       A 1
 11175 +4725 +01516 0482 2 Bruck/Mur             A 1
 11176 +4728 +01520 0515 2 Kapfenberg            A 1
 11180 +4743 +01547 1546 2 Rax Bergstation       A 1
 11181 +4758 +01616 0233 2 Voeslau               A 1
 11182 +4750 +01613 0285 2 Wiener Neustadt       A 1
 11183 +4738 +01549 0960 2 Semmering             A 1
 11185 +4731 +01602 1000 2 Moenichkirchen        A 1
